Vessel_CAT_ID,Vessel_ID,Vessel_Name,Vessel_Type,Vessel_Captain,Vessel_Type,Vessel_Category,Abbreviation
SCHR,SCHR_W000020,W. G. Andenried,Schooner,Huett,,,
SCHR,SCHR_W000021,W. G. Anderson,Schooner,,,,
SCHR,SCHR_W000022,W. Gregory,Schooner,,,,
SCHR,SCHR_W000023,W. H. Burnes,Schooner,,,,
SCHR,SCHR_W000024,W. H. Collins,Schooner,Balance,,,
SCHR,SCHR_W000025,W. H. Dennis,Schooner,Hewitt,,,
SCHR,SCHR_W000025,W. H. Dennis,Schooner,,,,
SCHR,SCHR_W000026,W. H. Harrison,Schooner,,,,
SCHR,SCHR_W000026,W. H. Harrison,Schooner,Murdock,,,
#N/A,SCHR_W000026,W. H. Harrison,#N/A,Murdock,,,
SCHR,SCHR_W000027,W. H. Mitchel,Schooner,Mitchell,,,
SCHR,SCHR_W000028,W. H. Rotan,Schooner,Spragg,,,
SCHR,SCHR_W000028,W. H. Rotan,Schooner,Spray,,,
SCHR,SCHR_W000028,W. H. Rutan,Schooner,Sprague,,,
SCHR,SCHR_W000028,W. H. Rutan,Schooner,Rose,,,
SCHR,SCHR_W000028,W. H. Rutan,Schooner,,,,
SCHR,SCHR_W000029,W. H. Sanford,Schooner,Jones,,,
SCHR,SCHR_W000030,W. H. Sheldon,Schooner,,,,
SCHR,SCHR_W000030,W. H. Sheldon,Schooner,Reynolds,,,
SCHR,SCHR_W000030,W. H. Sheldon,Schooner,Renolds,,,
SCHR,SCHR_W000030,W. H. Sheldon,Schooner,Sprague,,,
SCHR,SCHR_W000031,W. H. Siddons,Schooner,,,,
SCHR,SCHR_W000032,W. H. Travers,Schooner,,,,
SCHR,SCHR_W000032,W. H. Travers,Schooner,Granger,,,
SCHR,SCHR_W000032,W. H. Travers,Schooner,Wyatt,,,
SLOP,SLOP_W000001,W. Haggett,Sloop,,,,
SCHR,SCHR_W000033,W. Hone,Schooner,Scott,,,
BOAT,BOAT_W000002,W. J. Boothe,Boat,,,,
SCHR,SCHR_W000034,W. J. Doyle,Schooner,,,,
SCHR,SCHR_W000034,W. J. Doyle,Schooner,Glassham,,,
SCHR,SCHR_W000034,W. J. Doyle,Schooner,Griffin,,,
SCHR,SCHR_W000035,W. J. Jackson,Schooner,Daneke,,,
SHIP,SHIP_W000002,W. L. Burroughs,Ship,Graffam,,,
SCHR,SCHR_W000036,W. L. Jones,Schooner,Wheatley,,,
SCHR,SCHR_W000036,W. L. Jones,Schooner,Wheatly,,,
SCHR,SCHR_W000036,W. L. Jones,Schooner,,,,
SCHR,SCHR_W000037,W. L. Phillips,Schooner,Smith,,,
SCHR,SCHR_W000038,W. M. Byrns,Schooner,Jones,,,
SCHR,SCHR_W000039,W. M. Dodge,Schooner,Hackley,,,
SCHR,SCHR_W000040,W. O. Nettleton,Schooner,Mears,,,
SCHR,SCHR_W000041,W. P. Phillips,Schooner,Watson,,,
SCHR,SCHR_W000042,W. R. Genn,Schooner,Nye,,,
SCHR,SCHR_W000043,W. R. Newcomb,Schooner,Newcomb,,,
SCHR,SCHR_W000043,W. R. Newcomb,Schooner,Bacon,,,
SCHR,SCHR_W000045,W. R. Noble,Schooner,Noble,,,
SCHR,SCHR_W000046,W. R. Power,Schooner,Munson,,,
SCHR,SCHR_W000047,W. R. Preston,Schooner,Morison,,,
SCHR,SCHR_W000048,W. S. Brown,Schooner,Holbrook,,,
SCHR,SCHR_W000049,W. S. Triplet,Schooner,Prichard,,,
SCHR,SCHR_W000049,W. S. Triplett,Schooner,Pritchett,,,
SCHR,SCHR_W000049,W. S. Triplett,Schooner,Pritchard,,,
SCHR,SCHR_W000049,W. S. Triplett,Schooner,,,,
SCHR,SCHR_W000050,W. Salsbury,Schooner,Hudson,,,
SCHR,SCHR_W000051,W. Spear,Schooner,Bunting,,,
SCHR,SCHR_W000052,W. T. Anderson,Schooner,Houseman,,,
SCHR,SCHR_W000052,W. T. Anderson,Schooner,,,,
SCHR,SCHR_W000053,W. T. Hendren,Schooner,White,,,
SCHR,SCHR_W000053,W. T. Hendren,Schooner,Dick,,,
SCHR,SCHR_W000053,W. T. Hendren,Schooner,Layton,,,
SCHR,SCHR_W000054,W. T. Preston,Schooner,White,,,
SCHR,SCHR_W000055,W. Thomas,Schooner,White,,,
SCHR,SCHR_W000056,W. W. Berry,Schooner,James P. Deposite,,,
SCHR,SCHR_W000057,W. W. Cherry,Schooner,,,,
SCHR,SCHR_W000058,W. W. Marcy,Schooner,Buck,,,
SCHR,SCHR_W000059,W. W. W. Griffith,Schooner,Rose,,,
SCHR,SCHR_W000060,W. W. Wyer,Schooner,Stoddert,,,
SCHR,SCHR_W000060,W. W. Wyer,Schooner,,,,
SCHR,SCHR_W000061,W. Wright,Schooner,Applegate,,,
SCHR,SCHR_W000062,Waller,Schooner,Grant,,,
SCHR,SCHR_W000063,Walter,Schooner,Williams,,,
SCHR,SCHR_W000064,Walter J. Doyle,Schooner,Shinault,,,
SCHR,SCHR_W000064,Walter J. Doyle,Schooner,Harrold,,,
SCHR,SCHR_W000065,Walter Williams,Schooner,Wilburn,,,
SCHR,SCHR_W000065,Walter Williams,Schooner,Kannard,,,
SHIP,SHIP_W000003,Wandering Jew,Ship,,,,
SCHR,SCHR_W000066,War Eagle,Schooner,Hodgen,,,
SCHR,SCHR_W000066,War Eagle,Schooner,,,,
SHIP,SHIP_W000004,War Hawk,Ship,Simmons,,,
SHIP,SHIP_W000005,Wardere,Ship,,,,
SCHR,SCHR_W000067,Ware,Schooner,Gentry,,,
BARQ,BARQ_W000001,Warren,Barque,,,,
SCHR,SCHR_W000068,Warren,Schooner,Tarr,,,
BOAT,BOAT_W000003,Washington,Boat,,,,
BOAT,BOAT_W000003,Washington,Boat,Osborn,,,
SCHR,SCHR_W000069,Washington,Schooner,Rose,,,
SCHR,SCHR_W000069,Washington,Schooner,Smith,,,
SCHR,SCHR_W000069,Washington,Schooner,Osborn,,,
SCHR,SCHR_W000069,Washington,Schooner,Kirtland,,,
SCHR,SCHR_W000069,Washington,Schooner,Fowler,,,
SCHR,SCHR_W000069,Washington,Schooner,Burton,,,
SCHR,SCHR_W000069,Washington,Schooner,Townsend,,,
SCHR,SCHR_W000069,Washington,Schooner,,,,
SCHR,SCHR_W000069,Washington,Schooner,Kendrick,,,
SHIP,SHIP_W000006,Washington,Ship,Norton,,,
STMR,STMR_W000001,Washington,Steamer,Bonney,,,
SCHR,SCHR_W000070,Wasp,Schooner,Bryan,,,
SLOP,SLOP_W000002,Wasp,Sloop,Penn,,,
SLOP,SLOP_W000002,Wasp,Sloop,Dixon,,,
BARQ,BARQ_W000002,Watchee,Barque,,,,
BARQ,BARQ_W000003,Watcher,Barque,Baker,,,
SCHR,SCHR_W000071,Watchman,Schooner,,,,
SCHR,SCHR_W000071,Watchman,Schooner,Chapman,,,
SCHR,SCHR_W000072,Water Witch,Schooner,,,,
SCHR,SCHR_W000072,Water Witch,Schooner,Hull,,,
SCHR,SCHR_W000073,Waterbury,Schooner,Summerton,,,
SCHR,SCHR_W000073,Waterbury,Schooner,,,,
BRIG,BRIG_W000001,Watson,Brig,Owen,,,
SCHR,SCHR_W000074,Watson Baker,Schooner,Megathlin,,,
SCHR,SCHR_W000075,Wave,Schooner,Bailey,,,
SCHR,SCHR_W000075,Wave,Schooner,Water,,,
SCHR,SCHR_W000075,Wave,Schooner,Wood,,,
SCHR,SCHR_W000075,Wave,Schooner,Sprague,,,
SCHR,SCHR_W000075,Wave,Schooner,Atwood,,,
SCHR,SCHR_W000075,Wave,Schooner,,,,
SCHR,SCHR_W000075,Wave,Schooner,Alexander,,,
SCHR,SCHR_W000075,Wave,Schooner,Whiting,,,
SCHR,SCHR_W000076,Waymark,Schooner,Barnes,,,
SCHR,SCHR_W000076,Waymark,Schooner,Hammond,,,
SCHR,SCHR_W000076,Waymark,Schooner,Dunnington,,,
BRIG,BRIG_W000002,Weaver,Brig,Piermont,,,
SHIP,SHIP_W000007,Webfoot,Ship,,,,
BOAT,BOAT_W000004,Wells A. Haper,Boat,,,,
BARQ,BARQ_W000004,Wessacomeun,Barque,Whilden,,,
BARQ,BARQ_W000004,Wessacunicum,Barque,Bachelor,,,
STMR,STMR_W000002,West Point,Steamer,,,,
SCHR,SCHR_W000077,West Wind,Schooner,Burnet,,,
SCHR,SCHR_W000077,West Wind,Schooner,Burnett,,,
SCHR,SCHR_W000077,West Wind,Schooner,Seaman,,,
SCHR,SCHR_W000077,West Wind,Schooner,Bennard,,,
SHIP,SHIP_W000008,West Wind,Ship,,,,
#N/A,SCHR_W000077,West Wind,#N/A,Barnett,,,
#N/A,SCHR_W000077,West Wind,#N/A,Burnett,,,
#N/A,SCHR_W000077,West Wind,#N/A,Burdett,,,
BOAT,BOAT_W000005,Westmoreland,Boat,,,,
SCHR,SCHR_W000078,Westover,Schooner,Rogers,,,
SCHR,SCHR_W000078,Westover,Schooner,Nickerson,,,
SCHR,SCHR_W000078,Westover,Schooner,Gray,,,
SCHR,SCHR_W000078,Westover,Schooner,Grey,,,
SCHR,SCHR_W000078,Westover,Schooner,Rich,,,
SCHR,SCHR_W000078,Westover,Schooner,Berry,,,
SCHR,SCHR_W000078,Westover,Schooner,,,,
SHIP,SHIP_W000009,Westphalia,Ship,Wessels,,,
SCHR,SCHR_W000079,Wetipquin,Schooner,Milstead,,,
SCHR,SCHR_W000079,Wetipquin,Schooner,Wheeler,,,
SCHR,SCHR_W000079,Wetipquin,Schooner,Saunders,,,
SCHR,SCHR_W000079,Wetipquin,Schooner,Sanders,,,
SCHR,SCHR_W000079,Wetipquin,Schooner,Grey,,,
SCHR,SCHR_W000079,Wetipquin,Schooner,Gray,,,
SCHR,SCHR_W000079,Wetipquin,Schooner,Copher,,,
SCHR,SCHR_W000079,Wetipquin,Schooner,Copper,,,
SCHR,SCHR_W000079,Wetipquin,Schooner,Cooper,,,
BOAT,BOAT_W000006,Whale,Boat,,,,
BARQ,BARQ_W000005,Wheatland,Barque,Despeaux,,,
BOAT,BOAT_W000007,Wheatley,Boat,,,,
BRIG,BRIG_W000003,Wheaton,Brig,Wooster,,,
BRIG,BRIG_W000004,Wheeler,Brig,Brown,,,
SCHR,SCHR_W000080,Wheldon,Schooner,,,,
SCHR,SCHR_W000081,Whilldon,Schooner,German,,,
SCHR,SCHR_W000082,Whirlwind,Schooner,Neale,,,
SCHR,SCHR_W000082,Whirlwind,Schooner,Simpson,,,
SLOP,SLOP_W000003,Whisper,Sloop,Conehan,,,
SCHR,SCHR_W000083,Whistler,Schooner,Parker,,,
BRIG,BRIG_W000005,Whitaker,Brig,Moonan,,,
BARQ,BARQ_W000006,White Cloud,Barque,Creigh,,,
SCHR,SCHR_W000084,White Cloud,Schooner,Newbury,,,
SCHR,SCHR_W000084,White Cloud,Schooner,Newberry,,,
SHIP,SHIP_W000010,White Cloud,Ship,Creah,,,
SCHR,SCHR_W000085,White Squall,Schooner,Chase,,,
SCHR,SCHR_W000085,White Squall,Schooner,,,,
SCHR,SCHR_W000085,White Squall,Schooner,Dennett,,,
SCHR,SCHR_W000085,White Squall,Schooner,Aumack,,,
SCHR,SCHR_W000085,White Squall,Schooner,Aumach,,,
SCHR,SCHR_W000085,White Squall,Schooner,Harding,,,
SCHR,SCHR_W000085,White Squall,Schooner,Smith,,,
BARQ,BARQ_W000007,White Wing,Barque,Sherman,,,
SCHR,SCHR_W000086,Whitman Phillips,Schooner,Mount,,,
SCHR,SCHR_W000087,Wide Awake,Schooner,Bartlett,,,
SCHR,SCHR_W000088,Wide World,Schooner,Buckley,,,
BARQ,BARQ_W000008,Wieland,Barque,,,,
BARQ,BARQ_W000008,Wieland,Bremen Barque,,,,
SCHR,SCHR_W000089,Wieland,Schooner,Oterman,,,
SCHR,SCHR_W000090,Wild Cat,Schooner,Spence,,,
SHIP,SHIP_W000011,Wild Gazelle,Ship,Humphrey,,,
SHIP,SHIP_W000012,Wild Ranger,Ship (Clipper),Sears,,,
SHIP,SHIP_W000012,Wild Ranger,Ship (Clipper),Seares,,,
SHIP,SHIP_W000013,Wild Rover,Ship,Crowell,,,
SHIP,SHIP_W000013,Wild Rover,Ship,Sparrow,,,
SHIP,SHIP_W000014,Wild Wave,Ship,,,,
SCHR,SCHR_W000091,Wilham Wilson,Schooner,Gibbs,,,
SCHR,SCHR_W000092,Wiliam Gregory,Schooner,Bricken,,,
BARQ,BARQ_W000009,Willard,Barque,"Mitchell, Thomas",,,
SCHR,SCHR_W000093,Willard Phillips,Schooner,Smith,,,
SCHR,SCHR_W000094,Willard Saulsbury,Schooner,Veazie,,,
SCHR,SCHR_W000095,Willet S. Robins,Schooner,Lewis,,,
SCHR,SCHR_W000096,Willett,Schooner,RobensS,,,
SCHR,SCHR_W000096,Willett S. Robbins,Schooner,Cartwright,,,
SCHR,SCHR_W000096,Willett S. Robbins,Schooner,Patterson,,,
BRIG,BRIG_W000006,Willford Fisher,Brig,Benson,,,
BOAT,BOAT_W000008,William,Boat,,,,
BRIG,BRIG_W000007,William,Brig,Fish,,,
SCHR,SCHR_W000097,William,Schooner,Snowden,,,
SCHR,SCHR_W000097,William,Schooner,,,,
SCHR,SCHR_W000097,William,Schooner,Bacon,,,
SCHR,SCHR_W000097,William,Schooner,Slowman,,,
SCHR,SCHR_W000097,William,Schooner,Sloman,,,
SCHR,SCHR_W000098,William & Alonzo,Schooner,Wilburn,,,
SCHR,SCHR_W000099,William & Ann,Schooner,Hopkins,,,
SCHR,SCHR_W000100,William & John,Schooner,,,,
SCHR,SCHR_W000100,William & John,Schooner,Jones,,,
SCHR,SCHR_W000101,William & Wesley,Schooner,Ironmonger,,,
SCHR,SCHR_W000102,William A. Ellis,Schooner,Nicholas,,,
SCHR,SCHR_W000103,William A. Graham,Schooner,Gray,,,
SCHR,SCHR_W000104,William A. Rutan,Schooner,Rose,,,
BOAT,BOAT_W000009,William Albert,Boat,,,,
BOAT,BOAT_W000010,William Albright,Boat,,,,
BOAT,BOAT_W000011,William Allen,Boat,,,,
SCHR,SCHR_W000105,William Allen,Schooner,Grant,,,
SCHR,SCHR_W000098,William and Alonzo,Schooner,Wilborn,,,
SCHR,SCHR_W000100,William and John,Schooner,Skinner,,,
SCHR,SCHR_W000100,William and John,Schooner,Jones,,,
SCHR,SCHR_W000100,William and John,Schooner,,,,
#N/A,SCHR_W000100,William and John,#N/A,Miller,,,
SCHR,SCHR_W000106,William and Robert,Schooner,Thrift,,,
SCHR,SCHR_W000106,William and Robert,Schooner,Courtny,,,
SCHR,SCHR_W000107,William and Sidney,Schooner,Shelley,,,
SCHR,SCHR_W000108,William B. Burgess,Schooner,Roughton,,,
SCHR,SCHR_W000109,William B. Castle,Schooner,Fisher,,,
BOAT,BOAT_W000001,William B. Clarke,Boat,,,,
SCHR,SCHR_W000110,William B. Jenkins,Schooner,Vanderbelt,,,
SCHR,SCHR_W000110,William B. Jenkins,Schooner,Vanderbilt,,,
SCHR,SCHR_W000110,William B. Jenkins,Schooner,,,,
SCHR,SCHR_W000110,William B. Jenkins,Schooner,Peterson,,,
SCHR,SCHR_W000111,William B. Morgan,Schooner,Williams,,,
SCHR,SCHR_W000112,William B. Preston,Schooner,,,,
SCHR,SCHR_W000112,William B. Preston,Schooner,Curtis,,,
SCHR,SCHR_W000112,William B. Preston,Schooner,White,,,
SCHR,SCHR_W000113,William Bacon,Schooner,Hulse,,,
SCHR,SCHR_W000113,William Bacon,Schooner,Tyler,,,
SCHR,SCHR_W000114,William Bedmont,Schooner,Parker,,,
SCHR,SCHR_W000115,William Bement,Schooner,,,,
SCHR,SCHR_W000116,William Bennet,Schooner,Stanard,,,
SCHR,SCHR_W000116,William Bennett,Schooner,,,,
SCHR,SCHR_W000117,William Bone,Schooner,Scott,,,
SCHR,SCHR_W000118,William Burke,Schooner,Lawrence,,,
SCHR,SCHR_W000118,William Burke,Schooner,Johnson,,,
SCHR,SCHR_W000118,William Burke,Schooner,Ranier,,,
SCHR,SCHR_W000118,William Burke,Schooner,,,,
SCHR,SCHR_W000118,William Burke,Schooner,Matson,,,
SCHR,SCHR_W000118,William Burke,Schooner,Shaw,,,
SCHR,SCHR_W000119,William C. Williams,Schooner,Heath,,,
BARQ,BARQ_W000010,William Chase,Barque,,,,
BARQ,BARQ_W000010,William Chase,Barque,Dorry,,,
BARQ,BARQ_W000010,William Chase,Barque,Miller,,,
BARQ,BARQ_W000010,William Chase,Barque,Dorrey,,,
SCHR,SCHR_W000120,William Clark,Schooner,McReady,,,
SCHR,SCHR_W000120,William Clark,Schooner,,,,
SCHR,SCHR_W000121,William Cobb,Schooner,Endricott,,,
SCHR,SCHR_W000121,William Cobb,Schooner,Endicott,,,
SCHR,SCHR_W000122,William Colgate,Schooner,Davis,,,
SCHR,SCHR_W000123,William Collier,Schooner,Raynor,,,
SCHR,SCHR_W000124,William Collyer,Schooner,Rawlins,,,
SCHR,SCHR_W000125,William Colquitt,Schooner,Kerwan,,,
SCHR,SCHR_W000125,William Colquitt,Schooner,Kerwin,,,
SCHR,SCHR_W000125,William Colquitt,Schooner,Kirwan,,,
SCHR,SCHR_W000125,William Colquitt,Schooner,Woolfolk,,,
SCHR,SCHR_W000125,William Colquitt,Schooner,W. T. Kirwan,,,
SCHR,SCHR_W000125,William Colquitt,Schooner,Phillips,,,
SCHR,SCHR_W000125,William Colquitt,Schooner,,,,
SCHR,SCHR_W000125,William Colquitt,Schooner,Davis,,,
SCHR,SCHR_W000125,William Colquitt,Schooner,Frank,,,
SCHR,SCHR_W000126,William Cowle,Schooner,Smith,,,
SCHR,SCHR_W000127,William Cox,Schooner,Houck,,,
SHIP,SHIP_W000015,William Cummings,Ship,W. T. Johns,,,
SCHR,SCHR_W000128,William D. Cargill,Schooner,Hawkins,,,
BRIG,BRIG_W000008,William Davis,Brig,Horton,,,
SCHR,SCHR_W000129,William E. Ferguson,Schooner,Barratt,,,
SCHR,SCHR_W000129,William E. Furguson,Schooner,Clark,,,
SCHR,SCHR_W000130,William E. Leggets,Schooner,Gibson,,,
SCHR,SCHR_W000130,William E. Leggett,Schooner,Gibson,,,
SCHR,SCHR_W000130,William E. Leggett,Schooner,,,,
SCHR,SCHR_W000130,William E. Leggott,Schooner,Emmerson,,,
SCHR,SCHR_W000131,William F. Chatterfield,Schooner,Sale,,,
SCHR,SCHR_W000132,William Ferguson,Schooner,Champion,,,
BOAT,BOAT_W000012,William Fowle,Boat,,,,
SCHR,SCHR_W000133,William Franklin,Schooner,Pervew,,,
SCHR,SCHR_W000133,William Franklin,Schooner,,,,
SCHR,SCHR_W000133,William Franklin,Schooner,Word,,,
SCHR,SCHR_W000134,William Frayser,Schooner,Seward,,,
BOAT,BOAT_W000013,William G. Boothe,Boat,,,,
SCHR,SCHR_W000135,William G. Tufts,Schooner,Russell,,,
SCHR,SCHR_W000136,William Gregory,Schooner,Bucklin,,,
SCHR,SCHR_W000137,William H,Schooner,Buell,,,
SCHR,SCHR_W000138,William H. Dawson,Schooner,Johnson,,,
SCHR,SCHR_W000139,William H. Dennis,Schooner,Hewitt,,,
SCHR,SCHR_W000140,William H. Harrison,Schooner,Mudock,,,
SCHR,SCHR_W000140,William H. Harrison,Schooner,Murdock,,,
SCHR,SCHR_W000141,William H. Mailer,Schooner,Crowell,,,
SCHR,SCHR_W000142,William H. Mitchell,Schooner,Mitchell,,,
SCHR,SCHR_W000142,William H. Mitchell,Schooner,,,,
SCHR,SCHR_W000143,William H. Pine,Schooner,Wheeler,,,
SCHR,SCHR_W000144,William H. Rutan,Schooner,Roby,,,
SCHR,SCHR_W000144,William H. Rutan,Schooner,Rose,,,
SCHR,SCHR_W000144,William H. Rutan,Schooner,Sprague,,,
SCHR,SCHR_W000144,William H. Ruttan,Schooner,Sprague,,,
SCHR,SCHR_W000145,William H. Sanford,Schooner,Jones,,,
SCHR,SCHR_W000145,William H. Sanford,Schooner,,,,
SCHR,SCHR_W000146,William H. Titcomb,Schooner,Johnson,,,
SCHR,SCHR_W000147,William H. Travers,Schooner,Granger,,,
SCHR,SCHR_W000147,William H. Travers,Schooner,Henderson,,,
SCHR,SCHR_W000147,William H. Travis,Schooner,Granger,,,
BOAT,BOAT_W000014,William Hamilton,Boat,,,,
SCHR,SCHR_W000148,William Hane,Schooner,Scott,,,
SCHR,SCHR_W000149,William Henry,Schooner,Carrill,,,
SCHR,SCHR_W000149,William Henry,Schooner,Mitchell,,,
SCHR,SCHR_W000149,William Henry,Schooner,Marshall,,,
SCHR,SCHR_W000149,William Henry,Schooner,Passapae,,,
SCHR,SCHR_W000149,William Henry,Schooner,Sassapae,,,
SCHR,SCHR_W000149,William Henry,Schooner,,,,
SCHR,SCHR_W000149,William Henry,Schooner,Scharlott,,,
SCHR,SCHR_W000149,William Henry,Schooner,Hubbard,,,
#N/A,SCHR_W000149,William Henry,#N/A,Passapea,,,
SCHR,SCHR_W000150,William Henry Harrison,Schooner,Murdock,,,
SCHR,SCHR_W000151,William Hone,Schooner,,,,
SCHR,SCHR_W000151,William Hone,Schooner,Scott,,,
BOAT,BOAT_W000002,William J. Boothe,Boat,,,,
SCHR,SCHR_W000152,William J. Doyle,Schooner,Griffin,,,
BOAT,BOAT_W000015,William Jackson,Boat,,,,
SCHR,SCHR_W000153,William James,Schooner,Scott,,,
SCHR,SCHR_W000153,William James,Schooner,Warren,,,
SCHR,SCHR_W000154,William Jenkins,Schooner,Peterson,,,
SCHR,SCHR_W000155,William John,Schooner,Gallagher,,,
SCHR,SCHR_W000156,William K. Parran,Schooner,OgdenCharles,,,
SCHR,SCHR_W000157,William Kemper,Schooner,Ruark,,,
SCHR,SCHR_W000158,William Kenedy,Schooner,Christa,,,
SCHR,SCHR_W000158,William Kennedy,Schooner,Stokes,,,
SCHR,SCHR_W000158,William Kennedy,Schooner,,,,
SCHR,SCHR_W000159,William King,Schooner,Tyrer,,,
SLOP,SLOP_W000004,William King,Sloop,Tyree,,,
SLOP,SLOP_W000004,William King,Sloop,Brower,,,
SLOP,SLOP_W000004,William King,Sloop,Stainback,,,
SCHR,SCHR_W000160,William L. Cogswell,Schooner,Elwood,,,
SCHR,SCHR_W000161,William L. Harring,Schooner,Seward,,,
SCHR,SCHR_W000162,William L. Johnson,Schooner,Davis,,,
SCHR,SCHR_W000163,William L. Jones,Schooner,Frank,,,
SCHR,SCHR_W000163,William L. Jones,Schooner,Franck,,,
SCHR,SCHR_W000163,William L. Jones,Schooner,Miles,,,
SCHR,SCHR_W000163,William L. Jones,Schooner,Stephens,,,
SCHR,SCHR_W000158,William L. Kennedy,Schooner,Christie,,,
SCHR,SCHR_W000164,William L. Murray,Schooner,,,,
SHIP,SHIP_W000016,William Libby,Ship,Bishop,,,
SCHR,SCHR_W000165,William Loper,Schooner,Luke,,,
SCHR,SCHR_W000165,William Loper,Schooner,Lake,,,
SCHR,SCHR_W000166,William M. Baird,Schooner,Crowell,,,
SCHR,SCHR_W000167,William M. Beard,Schooner,Stubbs,,,
SCHR,SCHR_W000168,William M. Foster,Schooner,Soper,,,
SCHR,SCHR_W000169,William Mallory,Schooner,Wilson,,,
SCHR,SCHR_W000169,William Mallory,Schooner,Bunting,,,
BRIG,BRIG_W000009,William Mason,Brig,Gardner,,,
SCHR,SCHR_W000170,William Merabon,Schooner,Graham,,,
SCHR,SCHR_W000171,William Morgan,Schooner,Williams,,,
SCHR,SCHR_W000172,William Morris,Schooner,Taylor,,,
SCHR,SCHR_W000173,William P. Anderson,Schooner,Nordine,,,
SCHR,SCHR_W000174,William P. Buckner,Schooner,Smith,,,
BOAT,BOAT_W000016,William P. Lynch,Boat,,,,
SCHR,SCHR_W000175,William P. Williams,Schooner,,,,
SCHR,SCHR_W000175,William P. Williams,Schooner,Lewis,,,
SCHR,SCHR_W000176,William Parson,Schooner,Stevenson,,,
SCHR,SCHR_W000177,William Peters,Schooner,Norris,,,
SCHR,SCHR_W000177,William Peters,Schooner,Williams,,,
BRIG,BRIG_W000010,William Pitt,Brig,Baxter,,,
SCHR,SCHR_W000178,William R. Perin,Schooner,Thomas,,,
SCHR,SCHR_W000179,William R. Preston,Schooner,White,,,
BRIG,BRIG_W000011,William R. Tibbey,Brig,,,,
SCHR,SCHR_W000180,William Rhuark,Schooner,Rhuark,,,
SCHR,SCHR_W000181,William Robert,Schooner,Hudson,,,
SCHR,SCHR_W000181,William Roberts,Schooner,Hudson,,,
SCHR,SCHR_W000182,William Ruark,Schooner,Creighton,,,
SCHR,SCHR_W000182,William Ruark,Schooner,Ruark,,,
SCHR,SCHR_W000183,William S. Brown,Schooner,Holbrook,,,
SCHR,SCHR_W000184,William S. Triplet,Schooner,Pritchard,,,
SCHR,SCHR_W000184,William S. Triplett,Schooner,Jones,,,
SCHR,SCHR_W000184,William S. Triplett,Schooner,James,,,
SCHR,SCHR_W000184,William S. Triplett,Schooner,Pritchett,,,
SCHR,SCHR_W000184,William S. Triplett,Schooner,Pritchard,,,
SCHR,SCHR_W000185,William Severe,Schooner,Brooks,,,
SCHR,SCHR_W000185,William Severe,Schooner,,,,
SCHR,SCHR_W000186,William Shamburg,Schooner,Cruitt,,,
SCHR,SCHR_W000186,William Shamburg,Schooner,Touse,,,
SCHR,SCHR_W000186,William Shamburg,Schooner,Tarves,,,
SCHR,SCHR_W000187,William Snowman,Schooner,,,,
SCHR,SCHR_W000188,William Soper,Schooner,Lake,,,
SCHR,SCHR_W000189,William Spear,Schooner,,,,
SCHR,SCHR_W000189,William Spear,Schooner,Bunting,,,
SCHR,SCHR_W000189,William Spear,Schooner,Bonting,,,
SCHR,SCHR_W000189,William Spear,Schooner,Applegarth,,,
SCHR,SCHR_W000189,William Spear,Schooner,Mitchell,,,
SCHR,SCHR_W000189,William Spear,Schooner,Jones,,,
SCHR,SCHR_W000189,William Speare,Schooner,Jones,,,
SCHR,SCHR_W000189,William Spears,Schooner,Jones,,,
SCHR,SCHR_W000190,William Stephens,Schooner,Thomas,,,
SCHR,SCHR_W000190,William Stephens,Schooner,Auld,,,
SCHR,SCHR_W000191,William Stevens,Schooner,Longstreet,,,
SCHR,SCHR_W000192,William T. Anderson,Schooner,Berdine,,,
SCHR,SCHR_W000192,William T. Anderson,Schooner,Lyon,,,
SCHR,SCHR_W000192,William T. Anderson,Schooner,,,,
BOAT,BOAT_W000014,William T. Hamilton,Boat,,,,
SCHR,SCHR_W000193,William T. Hardy,Schooner,White,,,
SCHR,SCHR_W000194,William T. Hendren,Schooner,White,,,
SCHR,SCHR_W000194,William T. Hendren,Schooner,hite,,,
SCHR,SCHR_W000194,William T. Hendren,Schooner,Dick,,,
SCHR,SCHR_W000194,William T. Hendren,Schooner,Brooks,,,
SCHR,SCHR_W000194,William T. Hendren,Schooner,Layton,,,
SCHR,SCHR_W000194,William T. Hendren,Schooner,,,,
SCHR,SCHR_W000194,William T. Hendren,Schooner,Laten,,,
BOAT,BOAT_W000017,William Thomas,Boat,,,,
SCHR,SCHR_W000195,William Tisdale,Schooner,Hawkins,,,
SCHR,SCHR_W000196,William W. Griffin,Schooner,Snipes,,,
SCHR,SCHR_W000197,William W. Marcy,Schooner,Burke,,,
SCHR,SCHR_W000197,William W. Marcy,Schooner,Buck,,,
SCHR,SCHR_W000198,William W. Wallace,Schooner,Hand,,,
SCHR,SCHR_W000199,William Wallace,Br. Schooner,Hull,,,
SCHR,SCHR_W000199,William Wallace,Br. Schooner,Ritchie,,,
SCHR,SCHR_W000199,William Wallace,Br. Schooner,Hall,,,
SCHR,SCHR_W000199,William Wallace,Br. Schooner,,,,
SCHR,SCHR_W000199,William Wallace,Schooner,Hull,,,
SCHR,SCHR_W000199,William Wallace,Schooner,Richie,,,
SCHR,SCHR_W000199,William Wallace,Schooner,Ritchie,,,
SCHR,SCHR_W000200,William Wilson,Schooner,Gibbs,,,
